	model	year	price	transmission	mileage	fuelType	tax	mpg	engineSize	automaker	age
26754	 Golf	2015	19990	Manual	17900	Petrol	205	39.8	2	volkswagen	8
26755	 Golf	2019	20500	Automatic	4411	Diesel	145	53.3	2	volkswagen	4
26756	 Golf	2019	22599	Automatic	6602	Diesel	145	52.3	2	volkswagen	4
26757	 Golf	2019	20000	Manual	274	Diesel	145	62.8	2	volkswagen	4
26758	 Golf	2019	19899	Manual	13259	Diesel	145	55.4	2	volkswagen	4
26759	 Golf	2019	19199	Manual	5829	Petrol	145	49.6	1.5	volkswagen	4
26760	 Golf	2017	14000	Manual	20100	Petrol	150	54.3	1.4	volkswagen	6
26761	 Golf	2004	1287	Manual	170000	Diesel	165	52.3	2	volkswagen	19
26762	 Golf	2009	4998	Manual	66000	Petrol	165	44.8	1.4	volkswagen	14
26763	 Golf	2014	7795	Semi-Auto	78555	Petrol	30	56.5	1.4	volkswagen	9
26764	 Golf	2017	16498	Manual	44060	Petrol	145	47.1	2	volkswagen	6
26765	 Golf	2014	13498	Manual	50750	Petrol	150	47.1	2	volkswagen	9
26766	 Golf	2018	13298	Semi-Auto	27573	Petrol	145	57.7	1	volkswagen	5
26767	 Golf	2019	17298	Manual	8393	Petrol	145	47.1	1.5	volkswagen	4
26768	 Golf	2003	12450	Manual	62000	Petrol	325	24.6	3.2	volkswagen	20
26769	 Golf	2016	10995	Manual	50340	Diesel	0	74.3	1.6	volkswagen	7
26770	 Golf	2018	15995	Manual	21485	Petrol	150	55.4	1.5	volkswagen	5
26771	 Golf	2012	7995	Manual	90890	Diesel	30	62.8	2	volkswagen	11
26772	 Golf	2014	8995	Semi-Auto	66179	Diesel	30	62.8	2	volkswagen	9
26773	 Golf	2014	10995	Manual	73091	Diesel	20	67.3	2	volkswagen	9
26774	 Golf	2013	6999	Manual	100000	Diesel	0	74.3	1.6	volkswagen	10
26775	 Golf	2012	16999	Semi-Auto	41000	Petrol	300	33.6	2	volkswagen	11
26776	 Golf	2010	7999	Manual	101000	Diesel	125	57.6	2	volkswagen	13
26777	 Golf	2016	8999	Manual	82000	Diesel	0	74.3	1.6	volkswagen	7
26778	 Golf	2018	11480	Semi-Auto	34117	Petrol	145	56.5	1.4	volkswagen	5
26779	 Golf	2019	15449	Manual	9352	Petrol	145	49.6	1	volkswagen	4
26780	 Golf	2019	15419	Manual	12624	Petrol	145	49.6	1	volkswagen	4
26781	 Golf	2019	15409	Manual	9880	Petrol	145	49.6	1	volkswagen	4
26782	 Golf	2019	15459	Manual	10130	Petrol	145	49.6	1	volkswagen	4
26783	 Golf	2016	17998	Manual	21579	Petrol	150	47.1	2	volkswagen	7
26784	 Golf	2015	12495	Semi-Auto	61000	Diesel	125	56.5	2	volkswagen	8
26785	 Golf	2016	11495	Manual	37943	Petrol	30	53.3	1.4	volkswagen	7
26786	 Golf	2015	10695	Manual	46024	Petrol	30	53.3	1.4	volkswagen	8
26787	 Golf	2016	11995	Manual	24321	Petrol	30	53.3	1.4	volkswagen	7
26788	 Golf	2017	19985	Manual	20283	Petrol	145	47.1	2	volkswagen	6
26789	 Golf	2016	16998	Semi-Auto	26610	Diesel	30	62.8	2	volkswagen	7
26790	 Golf	2016	15998	Manual	37300	Diesel	20	67.3	2	volkswagen	7
26791	 Golf	2016	18998	Manual	18406	Petrol	145	47.1	2	volkswagen	7
26792	 Golf	2015	10698	Manual	38357	Petrol	30	53.3	1.4	volkswagen	8
26793	 Golf	2016	20498	Semi-Auto	23967	Petrol	200	40.4	2	volkswagen	7
26794	 Golf	2015	12498	Semi-Auto	73346	Diesel	30	62.8	2	volkswagen	8
26795	 Golf	2019	17985	Manual	8112	Petrol	145	49.6	1	volkswagen	4
26796	 Golf	2016	19795	Semi-Auto	29190	Petrol	200	40.4	2	volkswagen	7
26797	 Golf	2015	15295	Manual	40020	Petrol	145	47.1	2	volkswagen	8
26798	 Golf	2017	14995	Manual	7049	Petrol	145	55.4	1.5	volkswagen	6
26799	 Golf	2015	9495	Manual	25391	Diesel	0	68.9	1.6	volkswagen	8
26800	 Golf	2019	20995	Manual	3971	Petrol	145	45.6	1.5	volkswagen	4
26801	 Golf	2019	20995	Manual	7679	Petrol	145	45.6	1.5	volkswagen	4
26802	 Golf	2017	11995	Manual	38599	Diesel	0	74.3	1.6	volkswagen	6
26803	 Golf	2015	17795	Manual	21650	Petrol	145	47.1	2	volkswagen	8
26804	 Golf	2017	13495	Manual	10500	Petrol	145	58.9	1	volkswagen	6
26805	 Golf	2019	23995	Semi-Auto	650	Petrol	145	45.6	1.5	volkswagen	4
26806	 Golf	2019	21895	Manual	218	Diesel	145	57.7	1.6	volkswagen	4
26807	 Golf	2019	22495	Semi-Auto	10	Petrol	145	42.2	1.5	volkswagen	4
26808	 Golf	2019	23995	Semi-Auto	10	Petrol	145	45.6	1.5	volkswagen	4
26809	 Golf	2019	21395	Manual	10	Petrol	145	47.1	1.5	volkswagen	4
26810	 Golf	2019	27295	Semi-Auto	6241	Diesel	145	52.3	2	volkswagen	4
26811	 Golf	2019	21785	Manual	10	Petrol	145	50.4	1.5	volkswagen	4
26812	 Golf	2019	24485	Manual	10	Petrol	145	49.6	1.5	volkswagen	4
26813	 Golf	2018	13995	Manual	11600	Petrol	150	52.3	1.4	volkswagen	5
26814	 Golf	2013	6998	Manual	52682	Petrol	30	57.6	1.2	volkswagen	10
26815	 Golf	2018	17985	Semi-Auto	6510	Petrol	145	55.4	1.5	volkswagen	5
26816	 Golf	2015	14498	Semi-Auto	55129	Diesel	30	62.8	2	volkswagen	8
26817	 Golf	2019	28985	Automatic	1781	Petrol	145	37.7	2	volkswagen	4
26818	 Golf	2019	19985	Manual	337	Petrol	145	46.3	1.5	volkswagen	4
26819	 Golf	2019	21995	Semi-Auto	50	Petrol	145	44.8	1.5	volkswagen	4
26820	 Golf	2019	20995	Manual	50	Petrol	145	47.1	1.5	volkswagen	4
26821	 Golf	2017	10995	Manual	56400	Petrol	150	52.3	1.4	volkswagen	6
26822	 Golf	2019	26295	Semi-Auto	3996	Petrol	145	43.5	1.5	volkswagen	4
26823	 Golf	2019	24695	Manual	10	Petrol	145	45.6	1.5	volkswagen	4
26824	 Golf	2019	22985	Manual	4888	Petrol	145	45.6	1.5	volkswagen	4
26825	 Golf	2019	18995	Manual	16	Diesel	145	57.7	1.6	volkswagen	4
26826	 Golf	2019	20985	Manual	17	Petrol	145	47.1	1.5	volkswagen	4
26827	 Golf	2019	23995	Semi-Auto	10	Petrol	145	44.1	1.5	volkswagen	4
26828	 Golf	2019	21795	Manual	2369	Petrol	145	50.4	1.5	volkswagen	4
26829	 Golf	2019	21695	Manual	10	Diesel	145	57.7	1.6	volkswagen	4
26830	 Golf	2019	21795	Manual	2246	Petrol	145	50.4	1.5	volkswagen	4
26831	 Golf	2019	23995	Semi-Auto	828	Petrol	145	45.6	1.5	volkswagen	4
26832	 Golf	2019	18985	Manual	2702	Petrol	145	45.6	1.5	volkswagen	4
26833	 Golf	2019	19998	Manual	3717	Petrol	145	45.6	1.5	volkswagen	4
26834	 Golf	2017	19985	Manual	20246	Petrol	145	47.1	2	volkswagen	6
26835	 Golf	2016	16498	Semi-Auto	55112	Diesel	30	62.8	2	volkswagen	7
26836	 Golf	2016	12995	Manual	18598	Petrol	30	53.3	1.4	volkswagen	7
26837	 Golf	2018	16995	Manual	16500	Diesel	145	67.3	2	volkswagen	5
26838	 Golf	2020	17995	Manual	3700	Petrol	145	50.4	1.5	volkswagen	3
26839	 Golf	2016	12995	Semi-Auto	19700	Diesel	20	58.9	1.6	volkswagen	7
26840	 Golf	2019	17298	Manual	7785	Petrol	145	47.1	1.5	volkswagen	4
26841	 Golf	2019	17298	Manual	9112	Petrol	145	47.1	1.5	volkswagen	4
26842	 Golf	2017	14498	Manual	33918	Petrol	20	60.1	1.4	volkswagen	6
26843	 Golf	2019	21485	Automatic	3500	Petrol	145	45.6	1.5	volkswagen	4
26844	 Golf	2019	16995	Manual	11600	Diesel	150	55.4	1.6	volkswagen	4
26845	 Golf	2019	16650	Manual	12900	Petrol	145	49.6	1	volkswagen	4
26846	 Golf	2019	25995	Semi-Auto	9600	Petrol	145	37.7	2	volkswagen	4
26847	 Golf	2019	20995	Manual	592	Petrol	145	47.1	1.5	volkswagen	4
26848	 Golf	2017	14995	Manual	18022	Petrol	145	55.4	1.5	volkswagen	6
26849	 Golf	2017	13995	Manual	24900	Diesel	145	61.4	1.6	volkswagen	6
26850	 Golf	2019	19985	Manual	1226	Diesel	145	57.7	1.6	volkswagen	4
26851	 Golf	2017	13495	Manual	12656	Petrol	150	54.3	1.4	volkswagen	6
26852	 Golf	2019	16995	Semi-Auto	11900	Diesel	145	45.6	1.6	volkswagen	4
26853	 Golf	2019	19995	Semi-Auto	3000	Petrol	145	44.8	1.5	volkswagen	4
26854	 Golf	2018	20995	Semi-Auto	16600	Diesel	150	57.7	2	volkswagen	5
26855	 Golf	2017	12995	Manual	17200	Diesel	150	61.4	1.6	volkswagen	6
26856	 Golf	2016	13995	Manual	33500	Diesel	20	68.9	2	volkswagen	7
26857	 Golf	2019	33995	Semi-Auto	1993	Petrol	145	36.2	2	volkswagen	4
26858	 Golf	2019	20995	Manual	1125	Diesel	145	57.7	1.6	volkswagen	4
26859	 Golf	2019	21995	Semi-Auto	1377	Petrol	145	45.6	1.5	volkswagen	4
26860	 Golf	2016	18400	Semi-Auto	19425	Petrol	160	44.1	2	volkswagen	7
26861	 Golf	2014	9500	Manual	26531	Petrol	30	53.3	1.4	volkswagen	9
26862	 Golf	2014	6998	Manual	80206	Petrol	30	57.6	1.2	volkswagen	9
26863	 Golf	2019	29495	Semi-Auto	7988	Petrol	150	32.8	2	volkswagen	4
26864	 Golf	2019	28995	Semi-Auto	9893	Petrol	150	32.8	2	volkswagen	4
26865	 Golf	2015	14498	Manual	41695	Diesel	20	67.3	2	volkswagen	8
26866	 Golf	2015	9998	Manual	57189	Petrol	30	53.3	1.4	volkswagen	8
26867	 Golf	2016	12498	Semi-Auto	25676	Diesel	20	58.9	1.6	volkswagen	7
26868	 Golf	2018	15295	Manual	17860	Diesel	145	61.4	1.6	volkswagen	5
26869	 Golf	2019	21790	Semi-Auto	2500	Diesel	145	52.3	2	volkswagen	4
26870	 Golf	2016	16490	Manual	28454	Diesel	20	67.3	2	volkswagen	7
26871	 Golf	2017	13985	Manual	2146	Petrol	145	58.9	1	volkswagen	6
26872	 Golf	2017	17995	Manual	36017	Petrol	145	47.1	2	volkswagen	6
26873	 Golf	2015	10995	Manual	28076	Petrol	30	53.3	1.4	volkswagen	8
26874	 Golf	2015	10995	Manual	60510	Petrol	30	58.9	1.4	volkswagen	8
26875	 Golf	2019	17985	Manual	3095	Diesel	145	57.7	1.6	volkswagen	4
26876	 Golf	2016	11790	Manual	35743	Petrol	30	53.3	1.4	volkswagen	7
26877	 Golf	2017	13690	Semi-Auto	18560	Diesel	20	58.9	1.6	volkswagen	6
26878	 Golf	2015	8295	Manual	59500	Diesel	0	74.3	1.6	volkswagen	8
26879	 Golf	2019	24495	Semi-Auto	6865	Diesel	150	49.6	2	volkswagen	4
26880	 Golf	2016	10990	Manual	39127	Diesel	0	74.3	1.6	volkswagen	7
26881	 Golf	2017	13290	Manual	16895	Diesel	145	61.4	1.6	volkswagen	6
26882	 Golf	2016	10990	Manual	44502	Petrol	30	53.3	1.4	volkswagen	7
26883	 Golf	2019	25990	Manual	4019	Petrol	145	37.7	2	volkswagen	4
26884	 Golf	2017	12490	Manual	30788	Diesel	145	61.4	1.6	volkswagen	6
26885	 Golf	2019	25990	Semi-Auto	6705	Petrol	145	37.7	2	volkswagen	4
26886	 Golf	2020	34790	Semi-Auto	2500	Petrol	145	32.8	2	volkswagen	3
26887	 Golf	2017	19995	Manual	8038	Petrol	145	44.1	2	volkswagen	6
26888	 Golf	2016	16498	Semi-Auto	43988	Diesel	30	62.8	2	volkswagen	7
26889	 Golf	2019	21490	Semi-Auto	3500	Petrol	145	43.5	1.5	volkswagen	4
26890	 Golf	2019	17790	Manual	5000	Diesel	145	57.7	1.6	volkswagen	4
26891	 Golf	2016	12485	Manual	38946	Diesel	0	74.3	1.6	volkswagen	7
26892	 Golf	2018	17985	Automatic	6372	Petrol	145	55.4	1.5	volkswagen	5
26893	 Golf	2017	13985	Manual	2029	Petrol	145	58.9	1	volkswagen	6
26894	 Golf	2017	13000	Semi-Auto	29684	Diesel	145	72.4	1.6	volkswagen	6
26895	 Golf	2017	12700	Manual	22861	Petrol	150	54.3	1.4	volkswagen	6
26896	 Golf	2019	19790	Semi-Auto	5000	Petrol	145	47.1	1.5	volkswagen	4
26897	 Golf	2019	15490	Manual	5000	Petrol	145	49.6	1	volkswagen	4
26898	 Golf	2019	24290	Manual	2500	Petrol	145	47.9	1.5	volkswagen	4
26899	 Golf	2016	14498	Manual	50419	Diesel	20	67.3	2	volkswagen	7
26900	 Golf	2020	20790	Manual	2500	Petrol	145	50.4	1.5	volkswagen	3
26901	 Golf	2015	17295	Semi-Auto	57097	Petrol	200	39.8	2	volkswagen	8
26902	 Golf	2017	10895	Manual	40900	Diesel	0	74.3	1.6	volkswagen	6
26903	 Golf	2017	19395	Manual	21466	Diesel	145	60.1	2	volkswagen	6
26904	 Golf	2020	21690	Manual	10	Petrol	145	49.6	1.5	volkswagen	3
26905	 Golf	2016	13495	Semi-Auto	50217	Diesel	30	62.8	2	volkswagen	7
26906	 Golf	2016	12498	Semi-Auto	23788	Diesel	20	58.9	1.6	volkswagen	7
26907	 Golf	2017	23990	Manual	10860	Petrol	150	35.8	2	volkswagen	6
26908	 Golf	2015	13990	Semi-Auto	62624	Diesel	30	62.8	2	volkswagen	8
26909	 Golf	2019	17298	Manual	8925	Petrol	145	47.1	1.5	volkswagen	4
26910	 Golf	2016	15999	Manual	36763	Diesel	30	58.9	2	volkswagen	7
26911	 Golf	2015	10298	Manual	46706	Petrol	30	53.3	1.4	volkswagen	8
26912	 Golf	2016	15498	Semi-Auto	12122	Petrol	20	60.1	1.4	volkswagen	7
26913	 Golf	2016	19498	Semi-Auto	31414	Petrol	200	39.8	2	volkswagen	7
26914	 Golf	2015	9995	Manual	39742	Diesel	0	68.9	1.6	volkswagen	8
26915	 Golf	2016	11995	Manual	20665	Diesel	0	74.3	1.6	volkswagen	7
26916	 Golf	2016	20498	Manual	12790	Petrol	200	39.8	2	volkswagen	7
26917	 Golf	2017	16498	Manual	39105	Petrol	145	47.1	2	volkswagen	6
26918	 Golf	2015	10498	Manual	39388	Petrol	30	53.3	1.4	volkswagen	8
26919	 Golf	2019	17298	Manual	5515	Petrol	145	47.1	1.5	volkswagen	4
26920	 Golf	2018	13998	Semi-Auto	17595	Petrol	145	57.7	1	volkswagen	5
26921	 Golf	2017	12495	Manual	48112	Diesel	20	68.9	2	volkswagen	6
26922	 Golf	2019	26299	Semi-Auto	11407	Petrol	145	37.7	2	volkswagen	4
26923	 Golf	2019	30299	Semi-Auto	7229	Petrol	145	32.8	2	volkswagen	4
26924	 Golf	2019	17622	Manual	5347	Petrol	145	47.1	1.5	volkswagen	4
26925	 Golf	2017	13999	Semi-Auto	13569	Petrol	30	53.3	1.4	volkswagen	6
26926	 Golf	2016	12798	Semi-Auto	28945	Petrol	30	53.3	1.4	volkswagen	7
26927	 Golf	2016	15995	Manual	34055	Diesel	20	67.3	2	volkswagen	7
26928	 Golf	2016	17498	Semi-Auto	19432	Diesel	30	62.8	2	volkswagen	7
26929	 Golf	2016	15498	Semi-Auto	46124	Diesel	30	62.8	2	volkswagen	7
26930	 Golf	2019	26999	Automatic	10008	Petrol	145	32.8	2	volkswagen	4
26931	 Golf	2016	11799	Manual	35903	Diesel	0	74.3	1.6	volkswagen	7
26932	 Golf	2019	20998	Manual	8	Diesel	150	57.7	1.6	volkswagen	4
26933	 Golf	2019	26999	Automatic	15182	Petrol	145	32.8	2	volkswagen	4
26934	 Golf	2016	20498	Semi-Auto	18774	Petrol	205	39.8	2	volkswagen	7
26935	 Golf	2016	13695	Semi-Auto	19292	Diesel	20	58.9	1.6	volkswagen	7
26936	 Golf	2019	23999	Semi-Auto	9302	Diesel	145	49.6	2	volkswagen	4
26937	 Golf	2017	13799	Manual	21813	Petrol	145	54.3	1.4	volkswagen	6
26938	 Golf	2017	24999	Semi-Auto	21420	Petrol	145	39.8	2	volkswagen	6
26939	 Golf	2017	20299	Semi-Auto	5312	Petrol	150	44.1	2	volkswagen	6
26940	 Golf	2017	18495	Manual	23514	Petrol	145	47.1	2	volkswagen	6
26941	 Golf	2017	20295	Semi-Auto	6914	Petrol	160	44.1	2	volkswagen	6
26942	 Golf	2020	32995	Semi-Auto	2131	Petrol	145	32.8	2	volkswagen	3
26943	 Golf	2019	18995	Semi-Auto	8897	Petrol	145	47.1	1.5	volkswagen	4
26944	 Golf	2019	29899	Semi-Auto	7246	Petrol	150	32.8	2	volkswagen	4
26945	 Golf	2017	16495	Semi-Auto	30708	Diesel	125	58.9	2	volkswagen	6
26946	 Golf	2016	9999	Manual	13941	Petrol	30	57.6	1.2	volkswagen	7
26947	 Golf	2016	12495	Manual	27000	Petrol	30	53.3	1.4	volkswagen	7
26948	 Golf	2016	13195	Manual	20408	Petrol	30	53.3	1.4	volkswagen	7
26949	 Golf	2018	15495	Manual	19238	Diesel	145	68.9	2	volkswagen	5
26950	 Golf	2018	16399	Manual	12826	Petrol	145	58.9	1.5	volkswagen	5
26951	 Golf	2020	27999	Semi-Auto	750	Diesel	145	49.6	2	volkswagen	3
26952	 Golf	2019	22240	Manual	5149	Petrol	145	49.6	1.5	volkswagen	4
26953	 Golf	2019	30999	Automatic	12271	Petrol	145	32.8	2	volkswagen	4
26954	 Golf	2019	15999	Manual	10269	Diesel	145	67.3	2	volkswagen	4
26955	 Golf	2017	15995	Manual	22966	Petrol	145	55.4	1.5	volkswagen	6
26956	 Golf	2019	17495	Manual	4528	Petrol	145	47.1	1.5	volkswagen	4
26957	 Golf	2019	24998	Semi-Auto	8766	Petrol	145	37.7	2	volkswagen	4
26958	 Golf	2019	17298	Manual	6654	Petrol	145	47.1	1.5	volkswagen	4
26959	 Golf	2019	17298	Manual	4724	Petrol	145	47.1	1.5	volkswagen	4
26960	 Golf	2019	17995	Manual	11221	Petrol	145	47.1	1.5	volkswagen	4
26961	 Golf	2017	12495	Manual	33455	Diesel	0	74.3	1.6	volkswagen	6
26962	 Golf	2020	29995	Semi-Auto	1874	Petrol	150	32.8	2	volkswagen	3
26963	 Golf	2019	17298	Manual	9057	Petrol	145	47.1	1.5	volkswagen	4
26964	 Golf	2018	13698	Manual	20317	Diesel	145	57.7	1.6	volkswagen	5
26965	 Golf	2019	19995	Manual	8557	Petrol	145	47.9	1.5	volkswagen	4
26966	 Golf	2016	11995	Manual	40247	Petrol	30	53.3	1.4	volkswagen	7
26967	 Golf	2015	10995	Manual	36228	Petrol	30	53.3	1.4	volkswagen	8
26968	 Golf	2017	13995	Manual	25130	Petrol	145	54.3	1.4	volkswagen	6
26969	 Golf	2020	22995	Semi-Auto	407	Petrol	145	45.6	1.5	volkswagen	3
26970	 Golf	2019	15290	Manual	14384	Diesel	150	57.7	1.6	volkswagen	4
26971	 Golf	2018	19990	Manual	21750	Diesel	150	60.1	2	volkswagen	5
26972	 Golf	2019	19495	Semi-Auto	4823	Petrol	150	45.6	1.5	volkswagen	4
26973	 Golf	2016	12495	Semi-Auto	21997	Diesel	20	58.9	1.6	volkswagen	7
26974	 Golf	2016	9995	Manual	56132	Diesel	0	74.3	1.6	volkswagen	7
26975	 Golf	2016	10990	Manual	44629	Diesel	0	74.3	1.6	volkswagen	7
26976	 Golf	2017	11490	Manual	60142	Diesel	0	74.3	1.6	volkswagen	6
26977	 Golf	2020	19990	Semi-Auto	2232	Diesel	150	54.3	1.6	volkswagen	3
26978	 Golf	2020	18490	Manual	3098	Diesel	150	57.7	1.6	volkswagen	3
26979	 Golf	2015	8950	Manual	64221	Diesel	0	68.9	1.6	volkswagen	8
26980	 Golf	2016	11250	Manual	32043	Petrol	30	53.3	1.4	volkswagen	7
26981	 Golf	2017	14750	Manual	67978	Diesel	20	67.3	2	volkswagen	6
26982	 Golf	2018	13790	Manual	17330	Diesel	150	57.7	1.6	volkswagen	5
26983	 Golf	2017	20495	Semi-Auto	23188	Hybrid	135	166.2	1.4	volkswagen	6
26984	 Golf	2019	19860	Semi-Auto	5437	Diesel	145	52.3	2	volkswagen	4
26985	 Golf	2019	21998	Manual	10	Diesel	145	62.8	2	volkswagen	4
26986	 Golf	2017	10490	Manual	43284	Diesel	0	74.3	1.6	volkswagen	6
26987	 Golf	2019	14990	Manual	14485	Diesel	145	57.7	1.6	volkswagen	4
26988	 Golf	2016	12298	Manual	20611	Petrol	30	53.3	1.4	volkswagen	7
26989	 Golf	2017	22998	Semi-Auto	19526	Petrol	200	39.8	2	volkswagen	6
26990	 Golf	2015	8998	Manual	48558	Petrol	30	53.3	1.4	volkswagen	8
26991	 Golf	2016	14998	Manual	39981	Diesel	20	67.3	2	volkswagen	7
26992	 Golf	2019	19498	Manual	10	Diesel	145	55.4	2	volkswagen	4
26993	 Golf	2019	18998	Manual	10	Diesel	145	55.4	1.6	volkswagen	4
26994	 Golf	2019	19860	Automatic	5437	Diesel	145	52.3	2	volkswagen	4
26995	 Golf	2019	14998	Manual	14967	Petrol	145	49.6	1	volkswagen	4
26996	 Golf	2018	18298	Semi-Auto	3592	Petrol	145	43.5	1.5	volkswagen	5
26997	 Golf	2015	16998	Manual	41427	Petrol	200	39.8	2	volkswagen	8
26998	 Golf	2016	13698	Manual	69041	Diesel	20	67.3	2	volkswagen	7
26999	 Golf	2014	9498	Manual	75415	Petrol	20	58.9	1.4	volkswagen	9
27000	 Golf	2015	15498	Manual	32454	Diesel	20	67.3	2	volkswagen	8
27001	 Golf	2015	8998	Manual	63372	Diesel	0	74.3	1.6	volkswagen	8
27002	 Golf	2015	14995	Manual	51271	Petrol	145	47.1	2	volkswagen	8
27003	 Golf	2019	21995	Manual	1518	Petrol	145	45.6	1.5	volkswagen	4
27004	 Golf	2016	10995	Manual	34258	Petrol	30	53.3	1.4	volkswagen	7
27005	 Golf	2016	14998	Manual	54507	Diesel	20	67.3	2	volkswagen	7
27006	 Golf	2016	12498	Semi-Auto	22895	Petrol	30	53.3	1.4	volkswagen	7
27007	 Golf	2019	20998	Manual	25	Diesel	145	62.8	2	volkswagen	4
27008	 Golf	2013	7498	Manual	72447	Petrol	125	53.3	1.4	volkswagen	10
27009	 Golf	2019	19995	Manual	1000	Petrol	145	47.1	1.5	volkswagen	4
27010	 Golf	2019	20450	Semi-Auto	9502	Diesel	145	52.3	2	volkswagen	4
27011	 Golf	2015	18498	Manual	25102	Petrol	200	39.8	2	volkswagen	8
27012	 Golf	2016	12998	Semi-Auto	20484	Petrol	30	53.3	1.4	volkswagen	7
27013	 Golf	2019	21995	Manual	4000	Diesel	145	55.4	2	volkswagen	4
27014	 Golf	2019	20550	Semi-Auto	5308	Diesel	145	52.3	2	volkswagen	4
27015	 Golf	2019	15998	Semi-Auto	14952	Petrol	145	45.6	1	volkswagen	4
27016	 Golf	2016	12498	Manual	31256	Diesel	0	74.3	1.6	volkswagen	7
27017	 Golf	2016	19298	Manual	21777	Petrol	200	39.8	2	volkswagen	7
27018	 Golf	2020	21498	Semi-Auto	10	Diesel	150	53.3	2	volkswagen	3
27019	 Golf	2016	14998	Manual	35349	Diesel	20	67.3	2	volkswagen	7
27020	 Golf	2017	18998	Manual	15932	Petrol	145	47.1	2	volkswagen	6
27021	 Golf	2017	19000	Semi-Auto	23685	Diesel	145	57.7	2	volkswagen	6
27022	 Golf	2016	16998	Semi-Auto	24865	Diesel	30	62.8	2	volkswagen	7
27023	 Golf	2017	14498	Semi-Auto	19294	Petrol	0	65.7	1	volkswagen	6
27024	 Golf	2013	6998	Manual	44343	Petrol	30	57.6	1.2	volkswagen	10
27025	 Golf	2016	12998	Manual	15589	Petrol	30	53.3	1.4	volkswagen	7
27026	 Golf	2016	9998	Manual	21230	Diesel	0	74.3	1.6	volkswagen	7
27027	 Golf	2014	7298	Manual	58791	Petrol	30	57.6	1.2	volkswagen	9
27028	 Golf	2016	15495	Manual	48440	Diesel	20	67.3	2	volkswagen	7
27029	 Golf	2017	18000	Semi-Auto	31734	Diesel	145	57.7	2	volkswagen	6
27030	 Golf	2019	18498	Manual	7915	Petrol	145	45.6	1.5	volkswagen	4
27031	 Golf	2019	23498	Semi-Auto	12	Diesel	145	52.3	2	volkswagen	4
27032	 Golf	2014	8698	Manual	36636	Petrol	30	53.3	1.4	volkswagen	9
27033	 Golf	2014	8698	Manual	35221	Diesel	0	88.3	1.6	volkswagen	9
27034	 Golf	2016	15998	Manual	32205	Diesel	20	67.3	2	volkswagen	7
27035	 Golf	2020	31498	Semi-Auto	10	Petrol	150	32.8	2	volkswagen	3
27036	 Golf	2016	15498	Manual	10775	Petrol	20	60.1	1.4	volkswagen	7
27037	 Golf	2016	13998	Semi-Auto	3047	Petrol	30	53.3	1.4	volkswagen	7
27038	 Golf	2017	13600	Manual	10856	Diesel	145	61.4	1.6	volkswagen	6
27039	 Golf	2020	21998	Manual	10	Petrol	150	47.9	1.5	volkswagen	3
27040	 Golf	2015	16498	Manual	53377	Petrol	205	39.8	2	volkswagen	8
27041	 Golf	2016	16067	Manual	19054	Diesel	20	67.3	2	volkswagen	7
27042	 Golf	2017	19790	Semi-Auto	26934	Petrol	160	44.1	2	volkswagen	6
27043	 Golf	2016	20998	Manual	23125	Petrol	200	39.8	2	volkswagen	7
27044	 Golf	2019	20498	Manual	10	Petrol	145	47.1	1.5	volkswagen	4
27045	 Golf	2016	14998	Manual	35106	Diesel	20	67.3	2	volkswagen	7
27046	 Golf	2017	14498	Semi-Auto	10201	Petrol	30	53.3	1.4	volkswagen	6
27047	 Golf	2017	16298	Semi-Auto	34425	Diesel	125	58.9	2	volkswagen	6
27048	 Golf	2015	17998	Manual	46294	Petrol	200	39.8	2	volkswagen	8
27049	 Golf	2016	15998	Semi-Auto	42880	Diesel	30	62.8	2	volkswagen	7
27050	 Golf	2016	14998	Manual	42804	Diesel	20	67.3	2	volkswagen	7
27051	 Golf	2016	13498	Manual	57250	Diesel	20	67.3	2	volkswagen	7
27052	 Golf	2015	8498	Manual	72872	Diesel	20	68.9	2	volkswagen	8
27053	 Golf	2017	20298	Semi-Auto	26785	Petrol	200	40.4	2	volkswagen	6
27054	 Golf	2013	6998	Manual	60039	Diesel	0	68.9	1.6	volkswagen	10
27055	 Golf	2016	16498	Manual	19394	Diesel	20	67.3	2	volkswagen	7
27056	 Golf	2019	17998	Manual	30	Diesel	145	57.7	1.6	volkswagen	4
27057	 Golf	2020	21498	Semi-Auto	20	Diesel	150	53.3	2	volkswagen	3
27058	 Golf	2019	16998	Manual	12898	Petrol	145	47.1	1.5	volkswagen	4
27059	 Golf	2017	13498	Manual	13916	Petrol	30	53.3	1.4	volkswagen	6
27060	 Golf	2017	13498	Semi-Auto	23375	Petrol	30	53.3	1.4	volkswagen	6
27061	 Golf	2015	12498	Semi-Auto	22358	Petrol	30	56.5	1.4	volkswagen	8
27062	 Golf	2016	13998	Manual	21289	Diesel	20	68.9	2	volkswagen	7
27063	 Golf	2016	13698	Manual	66217	Diesel	20	67.3	2	volkswagen	7
27064	 Golf	2016	11498	Manual	21305	Diesel	0	74.3	1.6	volkswagen	7
27065	 Golf	2016	16698	Manual	27404	Diesel	20	67.3	2	volkswagen	7
27066	 Golf	2015	10298	Manual	43121	Petrol	30	53.3	1.4	volkswagen	8
27067	 Golf	2019	19498	Manual	7729	Petrol	145	45.6	1.5	volkswagen	4
27068	 Golf	2016	15998	Manual	34235	Diesel	20	67.3	2	volkswagen	7
